"634","??????? ??????????? ??????? ????????","1"
"635","?????? ????? nutshot ????? ???? ?? ???? ????? ????? ???? ?? ?????? ? ???? ??????? ?? ?? ????","-1"
"636","????? ???? ?????? ???? ??? ? ??????? ??????? ?? ?????? ??????? ???????","1"
"637","???????????? ??????????? ??????? ?????? ?????? ??? ?????? fb me","1"
"638","??????? ??????? ????????? ????? ??????? ?????? ??????? ????????? ????? ?????? ????? ???? ?? ????","1"
"639","rt svlahova ???? ?? ?????? ?? ?? ????? ?? ???? ???? ?????? ?? ?????? ? ?? ????? ?? ???? ????","1"
"640","??????? ?????????? ?? ?? ???? ????? setaliste com mk zivot interesn","1"
"641","??????????????? if you know what i mean","-1"
"642","???? ? ????? ????? ??? ??? ??? ?? ?? ?????? ?? ???? ???? ?? ??????? ???? ???? ?? ????????? ??????? ? ???? ?? ?? ??????","-1"
"643","tiggaz ?? ???? ??? ?????? ???????","-1"
"644","maestralniot ??? ? ???? ?? ???? ??????? ??? ??? ??????? ??????? ?? ???? ?? ????? ?? ????? ??","-1"
"645","????? ????? ? ?? ?? ???? ????????? ?? ??? ? ??? ? ????????? ?? ??? ??","1"
"646","??????? ???? ?? ?? ?????? ??? ??? ??????? ????? ??? ? ???????????? ??????????? ????? ??? ?? ?? ?????? ????????? ??? ??????? ?? ?????","-1"
"647","toshex ??????? ?? ??? ??????? ??? ?? ????? ?????? ?? ??????? ????? ?????? ? ???? ?? ?? ?? ?????????? ??? ??? ?? ????? ?? ???????","-1"
"648","??????? ????? ???? ????? ????? ?? ???????","1"
"649","??????? ??? ????? ???????","1"
"650","???????? ??? ?? ???????? ?? ??? ?????? ?? ????? ?? ????? ????????","-1"
"651","rt nikolastrez ??? ???? ???????? ???????? ? ??? ???????","-1"
"652","????? ??? ???? ???","1"
"653","?? ?? ????? ?? ??? ?? ??????? ?? ?? ?? ?????? ? ???? ?? ?????? ? ?? ?? ?????? ???????? ????? ?????????????????","1"
"654","?????? ???????? ?? ???? ???? ???? ???? ?? ???? ????? ??????","-1"
"655","???? ?????? ???? ???? ????? ?? ?????? ???????????","-1"
"656","???????? ?????? ?? ??? ?????? ?? ??????????? ?? ?????? ?? ?????????? fb me","1"
"657","?? ???? ?????? ?? ? ?????? ? ? ?????? ?????? ??? ?????","-1"
"658","???? ?????? ???????????? ?? ???????? ?? ??????????? ?? ????????? ?? ??????????? ????????? ? ???? ??? ?? ?????? fb me","-1"
"659","?????? ??????? ?? ????? ?? ????? ? ?? ?? ?? ???? ?????","-1"
"660","????? ?? ????? ??? ????? ? ?? ??????? ??? ???? ?? ? ????????","1"
"661","?????????? ??? ?? ?? ? ???? ?? pixel mk sport fudbal n","1"
"662","???????? ??? ?? ??????? ???????? ?? ??????","1"
"663","?? ???? ????? ???? ?? ????? ?? ?????????? ????????? ?? ????????? ??????? allwebmk","1"
"664","sanelajovanovik ? ?? ??????? ?? ????? ???? ??? ????? ????????? ??????? ????? ?? ????","1"
"665","????? ???????? ???? ? ?????? ????????? ???? ?????? ???? ?? ???????? ????????? ?????","-1"
"666","? ?o ???a?? ?o ????? ?o ???o ?o ?????","-1"
"667","???????? ?????? ????????????? ???? ?? ??????????? ??????????? ????? ?? ??????? ??? ???? ??? ????? ??? ???? ???? ??????????? ? ??? ????","-1"
"668","?? ??????? ??????? ???????? ????????? ????","-1"
"669","? ??????????? ???????????","1"
"670","zuberot ???? ?? ????????? ? ???? ????? ?? ??????????? ????? p","-1"
"671","rumshtangla ?? ???? ????????????? ??????? ???????? ????? ????????? ? ?????????? ?????? ????? ?? ?? ?????? ?? ????? ? ?? ?? ??????? ???????","-1"
"672","? ??? ??? ?? ?????? ????????? ?? ???? ???? ????? ? ???? ??????? ????? ?? ? ? ???????? ???????","-1"
"673","?? ?? ?? ?????? ?????? ??? ???? ??? ??????? ??? ? ???????","-1"
"674","darsovec ??? ????? ???? ??? ?????????","1"
"675","?? ?? ?? ????? ????? ?????? ?? ?????? ????? ??? ???????? ?? ???? ??? ?? ???????????","-1"
"676","?? ???? ????????? ???? ????? ?? ?? ???????? ???? ? ?????? ?? ????? ???? ?? ???","-1"
"677","? ??? ?? ?????? ????? ?????? ????? ??????? ????? derbi mk index php fudb","-1"
"678","rt ????? ???????? ?? ?? ?????? ???? ? ???? ?????? ??? ?? ?????? ??????? ??? ?? ????? ???????? ???????????????","-1"
"679","rt jburgundi thacasper ???? ?? ????????????? ?? blogirame ?? ???? ????? ????????????? ?????????","-1"
"680","?????? ???? ??? ????? ????????? kivanctatlitug fb me","1"
"681","?? ???? ?????? ???? ?????? ???? ?? ????? ?????? ? ??? ?????????? ?? ???? ?????? ?? ????","-1"
"682","?o ??a???aa? ?a??? ?? ???? ?? ???a? ?????????a ?????a ?? ???a?o o????a ???","-1"
"683","rt darkowolf ?? ????? ?? ????? ?? ?? ?????? ? ?????? ????????????? ????????","1"
"684","????? ?? ??? ???????? ??????? ??????? ? ????????? ????? ??? ???? ?? ?? ?????????? ???","1"
"685","????? ????? ?? ???????? ????????? ??????? fb me","1"
"686","???? ?????????????? ????? ????? ???? ?? ??????? ?? ???? ???????? fb me","-1"
"687","?? ?? ?? ????? ??????????? ?? ????? ????????? ???? ???????","-1"
"688","????? ? ??????? ?????? ?? ?? ????????? ?? ??????? ???? ?????????? ???? ?? workaholic ? ?? ?? ? ??????????","1"
"689","rt ???? ?? ?? ???? ????? ?? ????? ?? ?????? ??????? ???? ???? ?????? ? ????? ?? ?????? ??? ????????? ?????","-1"
"690","????? ???? ?? ????? ???? ?? ?????????? ????? ?? ????? ?? ????? ?????? ???????? ??? ?? ??????????","-1"
"691","?????????? ??? ?? ?? ?? ????????? ?????","1"
"692","????? ? ????? ??? ?? ????? ???? ????????? ??????","-1"
"693","publishermkd ????? ? ??????? ?? ?????","1"
"694","maxsambolec ????? ????? ?? ????? ? ??????? ?? ??? ?? ??? ?????????? ?? ?????? ???","-1"
"695","???????? ??? ?? ???????? ? wannabe ?????","-1"
"696","rt patapatae ?? ???? ?? ??? ?? ?? ?? ????? ?? ?? ???? ?????? ??????? ?? ???????? ????????? ?????????","-1"
"697","rt jakovfendu ????? ?? ?? ???????? ????? ????? ??","1"
"698","?? ?????? ??????? ??????????? ??????? ?? ??????? ?? ??? ? ?? ??? ?????? ??????? ???? ???? natetichka ? ???? ??? ???? ?? ?? ????????","-1"
"699","rt dackua ??? ?????? ???? ?? ??????? ???? ?? ?????????? ??? ?? ??????? ??? ?? ?? ?????? ???","-1"
"700","fidanska ????? ?????????? ?? ?? ??????????? ?? ????????? ?? ?? ????????? ????? ????? ?????? ????? ???????????? ?? ???? ??????????","-1"
"701","???? ?????? ??????? ??????? ?? ?????? ???? ?????????? dlvr it","1"
"702","ajoveski ???? ?? ?? ???????? ?? ??????? ????????? ? ???????","1"
"703","???????????? ? ?? ?????? ?????????? ? ???? ???????? ?? ?????","-1"
"704","rt vidanadesign ???? ??????? ?????????? ?? ????? students macedonia nopasaran http t co romsgrzyfv","-1"
"705","????????????? ???? ????????? ????? ???????? ??? ?? ?? ???????? ?????? ??????","-1"
"706","????? ????? ?? ??? ????? ??????? ? ???? ????????? ?????? ????","1"
"707","? ????? ? ??? ???????? ?? ??????? ? ??????? ???? ? ?? ?????????? ??? ?? ?????? ?? ????? ???? ????? ????????? ? ?????? ????????","-1"
"708","mentalen ??? ??? ?? ???? ?? ???????","-1"
"709","mnogufina ??????? ??? ?? ?????????? ?? ??? ??? ??? ?????? ?????? ??? ?? ?????? ????????? ?? ??????? ????? ??????????? ???????","-1"
"710","???? ??????? ?? ??????? ? ???? ?? ??????? ?? ??? http t co","-1"
"711","????? ?? ???? ? ?? ????? ???? ???? ?????? ???????????","1"
"712","rt azhdaja ???? ???? ?? ?? ?? ?????? ?? ????","-1"
"713","??? ?? ?? ?????? ????? ?? ?? ???? ?? ??? ?? ? ????? ??? ?? ?? ????? ?? ?? ??? ?? ?? ?????? ???? ?? ?? ?????","1"
"714","?????????? ?? ???? ??? ?? ??? ??????? ?? ????? ?? ?? ?? ???????","-1"
"715","???????????? ?????? ?? ???????? ?? ?? ? ???????????? ??????","1"
"716","rt jovanowsky ?????? ????? ??? ?? ?? ???? ????? ?? ?? ?????","-1"
"717","rt dzhubre ?? ???? ???????? ??? ?? ?????? ???????? ?? ????????? ?? ?è ???? ?? ????????? ?????","-1"
"718","?????? ???????? ?? ????????????? ?????? ?? ?????? ???????? ?? nina fashion mkupon com mk node kupon sis","1"
"719","rt ??? ?? ???? ??? ?? ??? ???????? ???? ????? ?? ??? ? ??? ????? ? ????? ?? ?????? ? ????? http t co","-1"
"720","???????? ??? ?????????? ???? ? ???????","-1"
"721","????? ? ?????? ?? ?? ???? ?????","-1"
"722","??????? ? ???? ???? ?? ??????","-1"
"723","rt ??? ?????? ?? ??????????? ? ????????? ??? ?? ???????? ? ???? ???? ????? ???????? ?? ??????? ????? ????? ?? ???? ??? ??","1"
"724","???? ??? ??????? ??? ? ??????? ????????? ??? ???? ????? justpurpling rnixn","-1"
"725","? ???? ?? ?? ????? ??????? ?????? ??????","-1"
"726","????? ???????????? ??? ?? ????","1"
"727","zenskiprikazni ?????????? ???? ???","1"
"728","skraci ?? ???? ?? ?????? arslajemenibog","-1"
"729","rt egodollaric ?? ? ????? ???? ?? ? ???? ???? ???? ?? ??? ???? ???? ??? ? ???? ??????? ??? ???? ?? ?? ??? ??????? ?? ?? ?? ????? ????","-1"
"730","??? ???? ??? ? ?? ?????? ???????? ??? ?? ???? ??????? ????","1"
"731","?????? ?? ??? ???? ????? ?????? ?? ???????? http t co","1"
"732","rt androidmkd ???? ?? ????????????? ??? ?? ????","-1"
"733","rt gushkalo ?? ??????? ?? ?? ????? ?? ?????? ?? ????? ????? ?? ?????? ???? ??????? ??????? ?? ?????? ????","-1"
"734","ivocmon ????? ?? ??? ????","1"
"735","jovanowsky ????? ?????? ???? ???? ???? ???? ?????? ???? ???? ???? ??????? ? ????? ? ????? ?? ?????? ? ????? ????? ???? ?????????","-1"
"736","?? ??????? ????? ??? ???? ???????? ????? ?????? ?? ???????","-1"
"737","???? ???? ???????????? ?????? ???????? ???? ??????? ????????? ??????? ??????? ?????? ?????","1"
"738","?????? ???????? ????? ???","1"
"739","??? ?? ???? ?? ????????? ???????? ????? ??????? ?? ????","1"
"740","rt ivocmon ????? ?? ? ???? ????? ??? ??????? ???? ?? ?? ??????? ?? ?????","1"
"741","mmitevska ????? ????? ??? ? ??? ????????? ????? ???????","-1"
"742","rt poceldendoma ????? ???? ????? ???????? ?? ?? ????? ?? ?? ?? ????????? ????? ??????? ??? ???? ?? ?? ?????????","1"
"743","?? ?????? ?? ???????? ?? ??? ?? ?? ?????? ???? ??????? ????","-1"
"744","rt androidmkd ???? ????? ??? ?? ?? ?? ??????????? ????????? ???? ??????? ??? ?? ?? ?????????? ???????","-1"
"745","????? ?????? ? ???? ???? ?? ????? ?? ?? ??????? ?? ????? ?? ???? ??????? ???? ?? ??? ???? ?? ?? ?????? ????? ?? ?????????","-1"
"746","?????? ?? ???? ????? ????????? ???? ????? ?? ???? ?? ?????","-1"
"747","rt foolosof ???? ?? ?? ????? ????? ?? ????? ????? ???? ? ?????? ?????? ???????? ??????? ?? ?? ?? ?????? ???","1"
"748","?? ???? ?? ????? ?? ??????? ?? ????????? road show ?? ?? ?? ?????????? ?? ?? ?????? ???? ??? ??? ?????? ??","-1"
"749","rt ??? ??????? ??? ?????? ?????? ??? ???? ?? ????","-1"
"750","rt ????? ?? ?? ????? ??? ?? ?? ???? ???? ?? ?? ??????? ?? ???????","-1"
"751","ortographia ?? ?? ????? ?? ????? ??????? ?? ? ?? ???????????","-1"
"752","??? ???? ??? ?? ???? ?????","-1"
"753","? ?????? ?? ??????? ?? ??????? ?????? ?? ? ????","-1"
"754","?????? ???? ?? ?????????????? ?? ???? ? ????????? ?? ???????? ??? ????? ?? ??? ??? ????? ??????? ???? ????? ? ???? ??????? ?????","1"
"755","rt malototrkalce androidmkd ??? ?? ?????","-1"
"756","filmofilkata ???? ?? ????? ????????? ?? ??????","-1"
"757","?? ????? ????? ????? ????? ?? ?????????","1"
"759","kocevz ???? ?? ??? ??????? ?? ??? ???? therealpsmst","1"
"760","?????????? ?? ??? ???? ?????? ?? ?? ?????? ?????????? ??????? ????","1"
"761","??? ?? ?????? ????? ??? ??????????????","-1"
"762","maestralniot ????? ??????? ??? ?? ????????? ?? ???? ???? ?????? ???????? ?? ???? ?? ??? ? ?????? ???? ????? ????? ???????","-1"
"763","????? ????? ????????? ?? ?????? ? ????? ? ??????????? ?? ??????","1"
"764","????? ???????? ??????? ???????","-1"
"765","arslajemenibog saltwatered ??? ??????? ?? ?????? ?????????? ? ???? ???? ??????? ?? ??????????? ??????","-1"
"766","???? ?????? ?? ?? ?? ??????","-1"
"767","????? ?? ????? ?? ?? ??????? ??????????? ?? ??????????","1"
"768","thedirektorot ???? ?? ?? ?????? ??? ??? ????? ???? ?? ????? ??????? ?? ???? ??????????","-1"
"769","skraci ?? ?? ?? ????? ? ???? ????????? ???? ? ????? ???? ????? ????????? ? ???? ?? ?????? ????????? ????? ? ????? ??? ??? malototrkalce","-1"
"770","??????? ??????? amsung ?? ip ???????? ? ???? ????? ?? ?? ?????????","1"
"771","?? ???? ??????? ???????????? ?? ???????? ??? ?? ?? ?? ???? ??????? ????????????? ?????","-1"
"772","??????? ?? ?? ?? ???????? ? ?? ?? ?? ?? ???????? ?? ?? ????????? ?? ????? ?????? ?? ?? ??????? ????? ?? ????? ???????","-1"
"773","???? ? ??????? ???? ?????? ?? ?????? ??? ???? ???????? ?? ?? ???? ?????? ? ???????? ?? ?????????? ??????? ?? ????????","-1"
"774","?????? ?????? ?? ?????? ?? ??????? ????? ??????","-1"
"775","?????? ?? ??? ????????? ????? ??????? ??? ?? ????? ?? ???? ?? ??? ?? ?? ???????? crnobelo com zivot ljubov i via crnobelo","1"
"776","rt aveceaser ??? ?????? ????????? ? ????? ? ????? ? ?????? ?????? ?????? ????? ?????? ? ????? ???? ? ?????? ???????? ?? ????? ? ????? ??","-1"
"777","?? ???? ????? ???? ???? ??? ?? ?????","-1"
"778","?? ???? ??? ????? ??????? ??????? ?? ??? ????? ??????? ????????","1"
"779","?? ?? ????? ??? ?? ?????? ??????? ? ????????? ?? ?? ??? ??? ?? ?? ?? ????","-1"
"780","???? ??? ?? ????????? ?? ????? ?? ????? ?????????? ? ?? ?? ????? ???? ?????? ?? ???????","-1"
"781","???? ??? ???? ???? ???????? ????? ???????? ??? ???? ????????","-1"
"782","?????????? ???????? ??????? ?????????? ?? ?????????? ?? ??????? ??? ??????????????? ??? ?? ?? ??????????? ??? ? ?????? ?? ??????? ?????","1"
"783","rt kocevz ???? ????? ??? ?????? ?? ?? ??????? ?? ?????? ??? ??????? ?????????? ?? ??????","-1"
"784","?? ?? ???? ?????? ??? ? ?????? ???? ?????????","-1"
"785","idnapravnica ????? ??? ???????? ?? ????? ? ??????? ????? ??????","1"
"786","?? ???????? ???????? ???????? ???? ? ?????? fb me","1"
"787","rt shushmula ?? ????? ?? ?? ???? ?????? ? carrera ???? ????? ?????? ????? ?? ???","-1"
"788","rt jovanowsky ??????? ???? ?? ????? ?? ?????? ??????? ??????? ???? ?? ???? ??? ?????? ??? ???????? ??? ????????? ???? ? ????? ? ????? ???","-1"
"789","rt ???? ?? ????? ?? ???? ??? ?? ?? ?????? ??? ?? ????????? ????","1"
"790","? ?? ? ??????? ?? ?? ?????????","-1"
"791","???? ?????? ?? ????? ?? ??????? ?????? ?? ?? ?? ??????? ?? ????????????? ???????? ?????? ?? ?????? ? ???? ?????? ?? ?????? ?????????? ?","-1"
"792","damegrabnesidab ??? ?? ??","-1"
"793","?????? ?????? ?????????? ????? ?? cif ?? ??????? ?????? ????????? ?? ??????? ????? ??????? ?? ???????","-1"
"794","?? ????? ?? ???? ??????? ??????? ?? ?????? ? ????? ?? ???? ??????? ?? ????? ????? ?? ? ????? ??????? ?????","-1"
"795","??????? ?? ?????? ? ???????? ?????? ????? ?? ??????? ? ???? ????????? ???? ????? ???? ?? ?????","-1"
"796","? ????? ?? ?? ?????? ???? ?? ?? ????? ?????? ?? ????? ???","-1"
"797","malototrkalce skraci ?? ?? ?????? ??????? ???????? ???????? ? ?? ?????","-1"
"798","????????? ????? ?? ?????? ??????? ?? ????? ? ????? ?? ???? ???? ??????? ?????? ??????? ?????? ??????? ? ????? ????? ??? ????","-1"
"799","rt jovanowsky ???? ?? ???? ???? ?? ????? ?????? ?? ?? ???? ? ????? ????? ??????? ?? ?? ?? ??????? ????","-1"
"800","dzolelp ??? ?????? ?? ??? ???? ??? ????? ?","1"
"801","kapsarovb ???? ???? ?? ?????? ?? ????? ???? ????? ??????? ???? ?? ?? ????? ?? ????????","1"
"802","?? ???????? ?? ???? ?????? ?? ???? ?????? ????????? ?? ???????? ??????","1"
"803","????? ???? ? ???? ?? ??????? ???????? ?? ???????? ?? ?????????? ??????? ?? ???? ? ??????? ?????? ? ???? fb me","-1"
"804","??? ?? ???? ? ??? ?? ?? ??? ???? ??????????","-1"
"805","rt katamrak ?? ?? ?????? ????? ?????? minomkd batekiko","1"
"806","msoldieroflove ????????? ????? ???? ?????? ???? ? ???? ??????? ?? ?????? ????? ?? ???? ?? ?? ????? ??????? ????? ????","-1"
"807","????? ?? ???????? ?? ???? ??? ????? ?? ???? ?? ?? ??????????? ?? ? ???? ??? ?? ???? ????? ???????","-1"
"808","????????? ?? ? ?? ???????? ? ????? ???? ??? ??????","1"
"809","sheretoto ?? ?? ???? ?? ????? ????????","-1"
"810","rt jovanowsky ?????? ?????? ??? ??????????? ?????? ?? ?????????????? ??? ????????? ? ????????? ?????? ??????? ?? ????? ???","-1"
"811","justpurpling ?????????? ????? ?????? ?? ?????? ?? ???? ???????","-1"
"812","elchezelche ???? ?????? ??????? ?????? ????? ??? ????? ??? ?? ?????? ?????","-1"
"813","??? ?? ?? ????????? ??????? ?? ?? ?????? ???? ?? ?? ???? ???????????? ???? ?? ?????? ?? ?? ?????? ? ???? ?? ???? ??????? ??????????","-1"
"814","??? ?? ????? ?? ?? ????? ????","-1"
"815","????? ?? ?? ??????? ? ????? ?? ???????","1"
"816","??? ?? ?????? ?? ??????? ?? ????????????? ?? ???????? ?? ???? ??? ????????? ???? ????? ??? ??? ?? ?????????? ?","-1"
"817","mnogufina ?? ??????????? ?? ???? ??? ????? ?? ?????? ?????? ???????? ?? ?? ????????? ?????????? ?? ????????","-1"
"818","davidbowieis philharmoniedeparis fr ? ??? ????? ?????","1"
"819","???? ????????? ???????? ????? ?? ?? ??????????","-1"
"820","rt andrejaleksov ??? ??? ?? ??????? ?? ??????? ? ??????? ?? ??? ??????? ? ??? ??????? ?? ???? ???????? ?? ??? ??? ?? ?? ??? ?????? ??","-1"
"821","???????? ?? ?????? ?? ?????? ?????? ??????? ?? ???? ?? ?è ??????? ???????","1"
"822","?? ?? ??? ?? ?? ????","-1"
"823","???? ???? ?? ?????? ???????? ??? ?????? ????????? pixel mk sport fudbal j","1"
"824","blogirame zuberot medodimoski ???? ?????? ??????? ????????????? ??????? ???? ????????? ?????? ??? ????????? ?????","-1"
"825","???? ??? ????? ??????????? ??? ?? ???? ????? ??? ???? ? ????? ???????????? ????? ?? ???? ??????? ????","1"
"826","????? ???????????? ?????? ?? ????? ? ???? ?? ??????? ????? ?????????? ?? ????? ?? ?????? ????","-1"
"827","?? ????????? ??? ?? ratkonakratko ? ?? ?? ????????? ?? ?? ????? ??? ?? ??????","-1"
"828","??????? ??????? ?? ????????? ?? udemy ????????????","-1"
"829","sendvicsovegeta ?????????? ????? ?? ?????? ? ???? ???? ?????????? ???????? ?? ???? ??????? ??? ??? ?? ???? ?? lacialec imanolev","1"
"830","????? ????????? ??? ???????? ?? ?? ?????? ??????? ?? ?????? ???? ??????????? ????? ?? ???? ?? ?? ???? ??? ???????????","-1"
"831","rt ?? ?? ???? ????? ?? ?? ??????? ?? ???? ????? ?? ???????","1"
"832","????? ??? ?? ? ???? ? ????? ? ?? ??? ?????? ???? ????","1"
"833","????????? ?????? ????? ????? ?????? ?? ?? ????? ???? ??????? ?????? ????? ???? ????? ?? ?? ?? ??????? ?? ???????","-1"
"834","rt therealpsmst rt ????????? ?? ???? ????????? ??? ?? ???? ? ??? ?? ????????? ?? ????? ??????? ??? ?? ?? ??????? ?? ??? ?? ???? ????","-1"
"835","????? ??? ????? ?? ?? ???????? ?? ????? ???? ????????? ???? ??? ???? ???? ????? ??? ???????? ????? ?? ????","-1"
"836","???? ?? ????????? ??????? ?????? ?? ????? ?????? ?? ??????? ?? ?? ???? ?????? ?????? ?? ?????????? ?? ?? ?????","1"
"837","????? cia ??? ???? ??????? ?? ??????????? ?? ??? ?????? bit ly","-1"
"838","rt ?????? ??????? ??????? ??? ?? ?????? ?? ????? ?? ???? ?? ?? ?????? ?? ??????","1"
"839","?? ?? ??????? ??? ???????? ?????? ?????","-1"
"840","minomkd ??? ??? ???? ????? ?????? ??? ?????? ???? ??????? ?? wp ? ???? ??? ?????? ???? ? ??????? ??? ????????? ????? ??????????","-1"
"841","rt jburgundi ????? ???? ???????? ?? ??? ?? ??? ? ??? ?? ???","-1"
"842","?????? ???? ????? ??????? ?????? ?? ???? ??? ?? ??????? ?? ??????? ???? ??? ??????? ?? ????? ???????? od less ??? ???????","-1"
"843","??? ? ???? ? ???????? ?? ????????","-1"
"844","??????????? ??????? ???????? ?????? ?? ?? ???????? ??? ?? ?? ????? ???????? ??????? ?? ?????? ?? ????","-1"
"845","?????????? ???? ?? ???? ?? ??","1"
"846","notetoself ????? ???? ?? ?? ? ???? ? ??? ???? ?????? ?? ?? ???? ?? ???? ??????????? ?? ?? ???????? ?? ?? ????????","1"
"847","???? ?? ?? ???? ?? ????? ????? ? ???","-1"
"848","?????? ?? ???? ???? ?? ????","-1"
"849","?? ??? ?? ??? ?????????????? ???? ?? ????? ?????","-1"
"850","?? ?? ?????? ???? ?? ?? ????","-1"
"851","???? ???? ???? ?? ?????????? ?? medolince ??? ???? ? ?????? ?? ?? ???? ??? ?? ???? ????? ???? ?? ? ??????","1"
"852","???????? ??????? ? ???? ???????? ?? ??????? ??????? ????? ?? ????? ? ??????? ?????? ?? ???????? ? ??? ???? ??????????","1"
"853","????? ?? ???? ????? ??? ???","-1"
"854","?? ?? ?? ???? ??? ??? ???????? ????? ??????????? ? ?????? ??????","-1"
"855","?? ???? ?????? ??? ????? ????","-1"
"856","??? ?????? ??????? ???? ???? ?????????? ?????? ???? ????????? ???? ?? ?????","-1"
"857","???????? ????? ?? ??????? ?? ?????? androidmkd","-1"
"858","?? ??? ?? ??????????? ????????? ?? ?????? ?? ???????? via","1"
"859","tomashmyway ???? ? ?? ? ??? ????? ????? ?????????","1"
"860","????? ? ????? ???? ???? ???? ?? ?? ????? ?? ??? ?? ???? ?? ????","1"
"861","rt tvitagora ??? ?? ?? ????? ?? ?? ?????","-1"
"862","? ??? ??????? ??? ??????","-1"
"863","hier bitte ein frisches wildes fleisch von ??? rabotnici bandcamp com track diviz","-1"
"864","??? ???? ??? ?? ??? ??? ?? ????","-1"
"865","kocevz ?? ?????? ?????","-1"
"866","??? ???? ?? ?????? ? ??? ?????? ???? ???? ???????? ??????? ??? ????? ?? ????? androidmkd","-1"
"867","??? ???? ?? ????? ?? ???????? ???? ??????? ??????","-1"
"868","????? ?? ????? ????????","1"
"869","?????? ???? ? ????? ???? ??? ????? ?","1"
"870","rt zocikubanac ?? ???? ?? ????? ?? ????? ??? ?? ???????? ?????? ????? ????? ??? ?????","-1"
"871","????? ????????? ? ???????? ?????","-1"
"872","rt ??? ?? ???????? ?? ??????????? ?????? ?????? ?? ????? ?? ?? ??????? ??? ?? ????? ?? ?????????? ??????? ??????? ???","1"
"873","??? ?? ?????????? ???? ??? ?? ???? ?? ?????????? ????? ? ??? ???????? ?? ? ?? ??????","-1"
"874","rt ???? ???????? ? ????? ??? ? ?? ? ?? ?? ?????? ???? ?? ????? ?? ???????? ?? ??????","-1"
"875","? ?? ???? ? ???????? ?????? ??? ?????? ??????","-1"
"876","? ?? ?????? ?? ?? ????? ? ??????? ??? ?? ????? ?? ???? ???? ?? ?????? ? ?? ?????????? ???? ? ????????????? ??????? ?????","-1"
"877","???????? ??????????? ?? ???????? ???? like ?? ?????? fb me","1"
"878","? ?????? ???????????? ???????? ????? ???????? ?????? ???? ?? ??? ?? ????? ??? ????????? ?????? ?? ????????? ??? ??? ???? ??????? ??","-1"
"879","rt pkmakedon ??? ???? event ?? ??? ?? ??????? ? ?????? ???? ?????????? ????????? ?? ???????? ?????????? ??? ???????????? ?? http t c","1"
"880","???? ???? ?????","-1"
"881","??????? ??? ?? ????????? ??? ????????????????","-1"
"882","??????? ?? ? ?? ?????? ??? ????? ????? ?? ?????? ???????? ????? ????? ? ????? ?? ?? ?? ????","-1"
"883","bulibe ??? ???????? ?????? ???? ??j ????? ????? ? ?? ?????? batekiko katamrak minomkd stoleprecious","-1"
"884","? ??????? ?? ???????? ???? ?? ??????????? ????? ????????? ???? ?????","-1"
"885","??? ?? ????? ????????? fb me","1"
"886","???????? ??? ??????????? ????? ?????? ?? ???????? ???????? ???? blogirame","-1"
"887","?? ???????? ?? ????? ????? ?? ?????? ?? ????? ???????? ?????? ????????","-1"
"888","????? ?????? ??? ?? ???","-1"
"889","?????? ?? ??? ?????????????? ?? ??????? ???????????","-1"
"890","rt princnabelkonj ?? ??? ??????? ????? ?? ??????? ? ?? ??????? ? ?? ?????? ? ?? ???","-1"
"891","skhornet ?? ????????? ?? ??????? ??? ???? ??? ?? ?","-1"
"892","????? ?? ? ?? ?????? ???? ?????? ?? ???? ????? ??? ????? ??????","1"
"893","???????? ?? ????????? ?? ????? ?? ????????? ?? ??????????? fb me","1"
"894","rt zenskiprikazni ???? ?? ?? ??????? ?????? ?????? ?? ???????? ????? ?? ????????? p","-1"
"895","ivanajnstajn ?? ????? ?????? ????? ????????","-1"
"896","?? ??? ?? ??????? ??????? ?????","-1"
"897","?????? ? ???? ????? ?? ???????? ?? ??????? ?? ???????? ?? ???????? ?? ???","1"
"898","??? ?? ???????????? ????? ??? ? ??????????? ?????????? ? ?? ?????","-1"
"899","???? ???????? ?????? ??????? ?? ? ?? ??? ???? ???????????? ????????? ? ???? ???????? ?? ?? ???????? ????? ?? ???? ????? ??????","1"
"900","rumshtangla yokioto ????? ?? ?????? ?? ??? ????? ???? ?? ?????????? ?????? ?? ?? ?? ??????? ??????????? ?? ??????? ???????","-1"
"901","? ???????????? ?? ?????? ?? ???? ???? ?? ?????? ??????? ?? ?????? ??? ? ????? ??????? ?? ????? ? ?????","1"
"902","?? ?? ????? ???? ?? ????? ?? ?? ?????? ???? ?????? ? ?? ????? ?????? ?????? ?????","-1"
"903","sunwireless ?? ????????? ?????? ??? ? ?? ????????? ?? ????????????? ?? ?????? ?? ???????? ???????? ????? ?? ?????? blog sunwireless com mk p","-1"
"904","rt ??? ?? ?????? ??????? ?? ?????? ???????","-1"
"905","???? ???? ?????? ??? ??? ?? ?? ??????? ?? ?? ??? ?? ?????? ?? ?? ???? ?????","1"
"906","????? ???? ?? ???????? ? ????? ???? ?? ?? ?????","1"
"907","?? ??? ???????? ?? ?? ???????","1"
"908","??????????? ???? ?? ?????????? ?? ???????? ???????? dlvr it","1"
"909","?????????? ?????? ??? ??? ??????? ?? ??????? ?? ???????? ????????? ???? telegraf mk telegraf mk stil moda via telegrafmk","1"
"910","??????????? ?? ???????? ??????????????","1"
"911","vikohyeah therealpsmst ???????","1"
"912","??????? ??? ??????? http t co","-1"
"913","rt shekerleme ????? ?????? ?? ???? ?? ??????? ???? ???? ?? ??? ???????? ?? ?? ?? ????? ????? ? ???? ???? ??? ?? ?????? ? ?? ??????? ????","1"
